r, offset_x, offset_y, offset_z
0.005, 0.0908007, 0.126574, 0.0403847
0.005, 0.0908007, 0.126574, 0.0503847
0.005, 0.0908007, 0.126574, 0.0603847
0.005, 0.0908007, 0.136574, 0.0303847
0.005, 0.0908007, 0.136574, 0.0403847
0.005, 0.100801, -0.0434262, 0.0803847
0.005, 0.100801, -0.0334262, 0.0803847
0.005, 0.100801, -0.0234262, 0.0703847
0.005, 0.100801, -0.0234262, 0.0803847
0.005, 0.100801, -0.0234262, 0.0903847
0.005, 0.100801, -0.0134262, 0.0703847
0.005, 0.100801, -0.0134262, 0.0803847
0.005, 0.100801, -0.0134262, 0.0903847
0.005, 0.100801, -0.0134262, 0.100385
0.005, 0.100801, -0.00342618, 0.0703847
0.005, 0.100801, -0.00342618, 0.0803847
0.005, 0.100801, -0.00342618, 0.0903847
0.005, 0.100801, -0.00342618, 0.100385
0.005, 0.100801, 0.00657382, 0.0703847
0.005, 0.100801, 0.00657382, 0.0803847
0.005, 0.100801, 0.00657382, 0.0903847
0.005, 0.100801, 0.00657382, 0.100385
0.005, 0.100801, 0.0165738, 0.0703847
0.005, 0.100801, 0.0165738, 0.0803847
0.005, 0.100801, 0.0165738, 0.0903847
0.005, 0.100801, 0.0165738, 0.100385
0.005, 0.100801, 0.0265738, 0.0703847
0.005, 0.100801, 0.0265738, 0.0803847
0.005, 0.100801, 0.0265738, 0.0903847
0.005, 0.100801, 0.0265738, 0.100385
0.005, 0.100801, 0.0265738, 0.110385
0.005, 0.100801, 0.0365738, 0.0603847
0.005, 0.100801, 0.0365738, 0.0703847
0.005, 0.100801, 0.0365738, 0.0803847
0.005, 0.100801, 0.0365738, 0.0903847
0.005, 0.100801, 0.0365738, 0.100385
0.005, 0.100801, 0.0465738, 0.0603847
0.005, 0.100801, 0.0465738, 0.0703847
0.005, 0.100801, 0.0465738, 0.0803847
0.005, 0.100801, 0.0465738, 0.0903847
0.005, 0.100801, 0.0465738, 0.100385
0.005, 0.100801, 0.0565738, 0.0603847
0.005, 0.100801, 0.0565738, 0.0703847
0.005, 0.100801, 0.0565738, 0.0803847
0.005, 0.100801, 0.0565738, 0.0903847
0.005, 0.100801, 0.0565738, 0.100385
0.005, 0.100801, 0.0665738, 0.0603847
0.005, 0.100801, 0.0665738, 0.0703847
0.005, 0.100801, 0.0665738, 0.0803847
0.005, 0.100801, 0.0665738, 0.0903847
0.005, 0.100801, 0.0665738, 0.100385
0.005, 0.100801, 0.0765738, 0.0503847
0.005, 0.100801, 0.0765738, 0.0603847
0.005, 0.100801, 0.0765738, 0.0703847
0.005, 0.100801, 0.0765738, 0.0803847
0.005, 0.100801, 0.0765738, 0.0903847
0.005, 0.100801, 0.0865738, 0.0503847
0.005, 0.100801, 0.0865738, 0.0603847
0.005, 0.100801, 0.0865738, 0.0703847
0.005, 0.100801, 0.0865738, 0.0803847
0.005, 0.100801, 0.0865738, 0.0903847
0.005, 0.100801, 0.0965738, 0.0503847
0.005, 0.100801, 0.0965738, 0.0603847
0.005, 0.100801, 0.0965738, 0.0703847
0.005, 0.100801, 0.0965738, 0.0803847
0.005, 0.100801, 0.106574, 0.0403847
0.005, 0.100801, 0.106574, 0.0503847
0.005, 0.100801, 0.106574, 0.0603847
0.005, 0.100801, 0.106574, 0.0703847
0.005, 0.100801, 0.116574, 0.0403847
0.005, 0.100801, 0.116574, 0.0503847
0.005, 0.100801, 0.116574, 0.0603847
0.005, 0.100801, 0.126574, 0.0303847
0.005, 0.100801, 0.126574, 0.0403847
0.005, 0.100801, 0.126574, 0.0503847
0.005, 0.110801, -0.0334262, 0.0803847
0.005, 0.110801, -0.0234262, 0.0703847
0.005, 0.110801, -0.0234262, 0.0803847
0.005, 0.110801, -0.0234262, 0.0903847
0.005, 0.110801, -0.0134262, 0.0603847
0.005, 0.110801, -0.0134262, 0.0703847
0.005, 0.110801, -0.0134262, 0.0803847
0.005, 0.110801, -0.0134262, 0.0903847
0.005, 0.110801, -0.00342618, 0.0603847
0.005, 0.110801, -0.00342618, 0.0703847
0.005, 0.110801, -0.00342618, 0.0803847
0.005, 0.110801, -0.00342618, 0.0903847
0.005, 0.110801, -0.00342618, 0.100385
0.005, 0.110801, 0.00657382, 0.0603847
0.005, 0.110801, 0.00657382, 0.0703847
0.005, 0.110801, 0.00657382, 0.0803847
0.005, 0.110801, 0.00657382, 0.0903847
0.005, 0.110801, 0.00657382, 0.100385
0.005, 0.110801, 0.0165738, 0.0603847
0.005, 0.110801, 0.0165738, 0.0703847
0.005, 0.110801, 0.0165738, 0.0803847
0.005, 0.110801, 0.0165738, 0.0903847
0.005, 0.110801, 0.0165738, 0.100385
0.005, 0.110801, 0.0265738, 0.0603847
0.005, 0.110801, 0.0265738, 0.0703847
0.005, 0.110801, 0.0265738, 0.0803847
0.005, 0.110801, 0.0265738, 0.0903847
0.005, 0.110801, 0.0265738, 0.100385
0.005, 0.110801, 0.0365738, 0.0603847
0.005, 0.110801, 0.0365738, 0.0703847
0.005, 0.110801, 0.0365738, 0.0803847
0.005, 0.110801, 0.0365738, 0.0903847
0.005, 0.110801, 0.0365738, 0.100385
0.005, 0.110801, 0.0465738, 0.0603847
0.005, 0.110801, 0.0465738, 0.0703847
0.005, 0.110801, 0.0465738, 0.0803847
0.005, 0.110801, 0.0465738, 0.0903847
0.005, 0.110801, 0.0465738, 0.100385
0.005, 0.110801, 0.0565738, 0.0503847
0.005, 0.110801, 0.0565738, 0.0603847
0.005, 0.110801, 0.0565738, 0.0703847
0.005, 0.110801, 0.0565738, 0.0803847
0.005, 0.110801, 0.0565738, 0.0903847
0.005, 0.110801, 0.0665738, 0.0503847
0.005, 0.110801, 0.0665738, 0.0603847
0.005, 0.110801, 0.0665738, 0.0703847
0.005, 0.110801, 0.0665738, 0.0803847
0.005, 0.110801, 0.0665738, 0.0903847
0.005, 0.110801, 0.0765738, 0.0503847
0.005, 0.110801, 0.0765738, 0.0603847
0.005, 0.110801, 0.0765738, 0.0703847
0.005, 0.110801, 0.0765738, 0.0803847
0.005, 0.110801, 0.0765738, 0.0903847
0.005, 0.110801, 0.0865738, 0.0503847
0.005, 0.110801, 0.0865738, 0.0603847
0.005, 0.110801, 0.0865738, 0.0703847
0.005, 0.110801, 0.0865738, 0.0803847
0.005, 0.110801, 0.0965738, 0.0403847
0.005, 0.110801, 0.0965738, 0.0503847
0.005, 0.110801, 0.0965738, 0.0603847
0.005, 0.110801, 0.0965738, 0.0703847
0.005, 0.110801, 0.106574, 0.0403847
0.005, 0.110801, 0.106574, 0.0503847
0.005, 0.110801, 0.106574, 0.0603847
0.005, 0.110801, 0.116574, 0.0303847
0.005, 0.110801, 0.116574, 0.0403847
0.005, 0.110801, 0.116574, 0.0503847
0.005, 0.120801, -0.0234262, 0.0703847
0.005, 0.120801, -0.0134262, 0.0703847
0.005, 0.120801, -0.0134262, 0.0803847
0.005, 0.120801, -0.00342618, 0.0603847
0.005, 0.120801, -0.00342618, 0.0703847
0.005, 0.120801, -0.00342618, 0.0803847
0.005, 0.120801, 0.00657382, 0.0503847
0.005, 0.120801, 0.00657382, 0.0603847
0.005, 0.120801, 0.00657382, 0.0703847
0.005, 0.120801, 0.00657382, 0.0803847
0.005, 0.120801, 0.00657382, 0.0903847
0.005, 0.120801, 0.0165738, 0.0503847
0.005, 0.120801, 0.0165738, 0.0603847
0.005, 0.120801, 0.0165738, 0.0703847
0.005, 0.120801, 0.0165738, 0.0803847
0.005, 0.120801, 0.0165738, 0.0903847
0.005, 0.120801, 0.0265738, 0.0503847
0.005, 0.120801, 0.0265738, 0.0603847
0.005, 0.120801, 0.0265738, 0.0703847
0.005, 0.120801, 0.0265738, 0.0803847
0.005, 0.120801, 0.0265738, 0.0903847
0.005, 0.120801, 0.0365738, 0.0503847
0.005, 0.120801, 0.0365738, 0.0603847
0.005, 0.120801, 0.0365738, 0.0703847
0.005, 0.120801, 0.0365738, 0.0803847
0.005, 0.120801, 0.0365738, 0.0903847
0.005, 0.120801, 0.0465738, 0.0503847
0.005, 0.120801, 0.0465738, 0.0603847
0.005, 0.120801, 0.0465738, 0.0703847
0.005, 0.120801, 0.0465738, 0.0803847
0.005, 0.120801, 0.0465738, 0.0903847
0.005, 0.120801, 0.0565738, 0.0503847
0.005, 0.120801, 0.0565738, 0.0603847
0.005, 0.120801, 0.0565738, 0.0703847
0.005, 0.120801, 0.0565738, 0.0803847
0.005, 0.120801, 0.0665738, 0.0503847
0.005, 0.120801, 0.0665738, 0.0603847
0.005, 0.120801, 0.0665738, 0.0703847
0.005, 0.120801, 0.0665738, 0.0803847
0.005, 0.120801, 0.0765738, 0.0503847
0.005, 0.120801, 0.0765738, 0.0603847
0.005, 0.120801, 0.0765738, 0.0703847
0.005, 0.120801, 0.0865738, 0.0403847
0.005, 0.120801, 0.0865738, 0.0503847
0.005, 0.120801, 0.0865738, 0.0603847
0.005, 0.120801, 0.0865738, 0.0703847
0.005, 0.120801, 0.0965738, 0.0403847
0.005, 0.120801, 0.0965738, 0.0503847
0.005, 0.120801, 0.0965738, 0.0603847
0.005, 0.120801, 0.106574, 0.0303847
0.005, 0.120801, 0.106574, 0.0403847
0.005, 0.130801, -0.0134262, 0.0703847
0.005, 0.130801, -0.00342618, 0.0603847
0.005, 0.130801, -0.00342618, 0.0703847
0.005, 0.130801, 0.00657382, 0.0603847
0.005, 0.130801, 0.00657382, 0.0703847
0.005, 0.130801, 0.00657382, 0.0803847
0.005, 0.130801, 0.0165738, 0.0503847
0.005, 0.130801, 0.0165738, 0.0603847
0.005, 0.130801, 0.0165738, 0.0703847
0.005, 0.130801, 0.0165738, 0.0803847
0.005, 0.130801, 0.0265738, 0.0503847
0.005, 0.130801, 0.0265738, 0.0603847
0.005, 0.130801, 0.0265738, 0.0703847
0.005, 0.130801, 0.0265738, 0.0803847
0.005, 0.130801, 0.0365738, 0.0503847
0.005, 0.130801, 0.0365738, 0.0603847
0.005, 0.130801, 0.0365738, 0.0703847
0.005, 0.130801, 0.0365738, 0.0803847
0.005, 0.130801, 0.0465738, 0.0503847
0.005, 0.130801, 0.0465738, 0.0603847
0.005, 0.130801, 0.0465738, 0.0703847
0.005, 0.130801, 0.0465738, 0.0803847
0.005, 0.130801, 0.0565738, 0.0503847
0.005, 0.130801, 0.0565738, 0.0603847
0.005, 0.130801, 0.0565738, 0.0703847
0.005, 0.130801, 0.0665738, 0.0503847
0.005, 0.130801, 0.0665738, 0.0603847
0.005, 0.130801, 0.0665738, 0.0703847
0.005, 0.130801, 0.0765738, 0.0403847
0.005, 0.130801, 0.0765738, 0.0503847
0.005, 0.130801, 0.0765738, 0.0603847
0.005, 0.130801, 0.0865738, 0.0303847
0.005, 0.130801, 0.0865738, 0.0403847
0.005, 0.130801, 0.0865738, 0.0503847
0.005, 0.140801, 0.00657382, 0.0603847
0.005, 0.140801, 0.0165738, 0.0503847
0.005, 0.140801, 0.0165738, 0.0603847
0.005, 0.140801, 0.0265738, 0.0503847
0.005, 0.140801, 0.0265738, 0.0603847
0.005, 0.140801, 0.0365738, 0.0403847
0.005, 0.140801, 0.0365738, 0.0503847
0.005, 0.140801, 0.0365738, 0.0603847
0.005, 0.140801, 0.0465738, 0.0403847
0.005, 0.140801, 0.0465738, 0.0503847
0.005, 0.140801, 0.0465738, 0.0603847
0.005, 0.140801, 0.0565738, 0.0403847
0.005, 0.140801, 0.0565738, 0.0503847
0.005, 0.140801, 0.0665738, 0.0403847
0.005, 0.000800676, 0.00657382, 0.0813847
0.005, 0.0208007, -0.0234262, 0.0613847
0.005, 0.0308007, -0.0234262, 0.0613847
0.005, 0.0308007, -0.0234262, 0.111385
0.005, 0.0408007, -0.0434262, 0.0713847
0.005, 0.0408007, -0.0334262, 0.111385
0.005, 0.0408007, 0.0165738, 0.0813847
0.005, 0.0408007, 0.106574, 0.0813847
0.005, 0.0508007, -0.00342618, 0.0613847
0.005, 0.0608007, 0.00657382, 0.0613847
0.005, 0.0808007, 0.0365738, 0.0613847
0.005, 0.0808007, 0.0765738, 0.0713847
0.005, 0.0808007, 0.136574, 0.0413847
0.005, 0.0908007, -0.0334262, 0.0713847
0.005, 0.0908007, 0.0465738, 0.0613847
0.005, 0.0908007, 0.106574, 0.101385
0.005, 0.100801, -0.0234262, 0.101385
0.005, 0.100801, 0.00657382, 0.0613847
0.005, 0.100801, 0.0265738, 0.0613847
0.005, 0.110801, 0.0865738, 0.0413847
0.005, 0.120801, 0.0765738, 0.0413847
0.005, 0.130801, 0.00657382, 0.0513847
0.005, 0.130801, 0.0665738, 0.0413847
0.005, 0.000800676, 0.0165738, 0.0823847
0.005, 0.0108007, 0.0665738, 0.112385
0.005, 0.0208007, -0.0334262, 0.0623847
0.005, 0.0208007, 0.0265738, 0.0923847
0.005, 0.0208007, 0.0865738, 0.102385
0.005, 0.0308007, 0.0365738, 0.0923847
0.005, 0.0408007, 0.00657382, 0.0723847
0.005, 0.0508007, -0.0434262, 0.0723847
0.005, 0.0508007, -0.0134262, 0.0623847
0.005, 0.0508007, 0.0265738, 0.0823847
0.005, 0.0508007, 0.0765738, 0.0923847
0.005, 0.0508007, 0.0865738, 0.0923847
0.005, 0.0508007, 0.106574, 0.0823847
0.005, 0.0508007, 0.126574, 0.102385
0.005, 0.0608007, -0.0534262, 0.0923847
0.005, 0.0608007, 0.0165738, 0.0723847
0.005, 0.0608007, 0.0465738, 0.0823847
0.005, 0.0608007, 0.146574, 0.0523847
0.005, 0.0708007, -0.0534262, 0.0823847
0.005, 0.0708007, 0.0765738, 0.0823847
0.005, 0.0708007, 0.136574, 0.0523847
0.005, 0.0908007, 0.0265738, 0.0623847
0.005, 0.0908007, 0.0365738, 0.0623847
0.005, 0.100801, -0.0334262, 0.0723847
0.005, 0.100801, -0.00342618, 0.0623847
0.005, 0.100801, 0.0165738, 0.0623847
0.005, 0.100801, 0.0865738, 0.0423847
0.005, 0.100801, 0.0965738, 0.0423847
0.005, 0.110801, 0.0465738, 0.0523847
0.005, 0.130801, -0.0134262, 0.0623847
0.005, 0.130801, 0.0465738, 0.0423847
0.005, 0.130801, 0.0565738, 0.0423847
0.005, 0.140801, 0.0265738, 0.0423847
0.005, 0.140801, 0.0665738, 0.0323847
0.005, 0.0108007, -0.0134262, 0.0733847
0.005, 0.0108007, 0.0165738, 0.0833847
0.005, 0.0208007, -0.00342618, 0.0733847
0.005, 0.0308007, 0.0965738, 0.0933847
0.005, 0.0408007, -0.0234262, 0.0633847
0.005, 0.0508007, 0.0465738, 0.0933847
0.005, 0.0608007, 0.0965738, 0.0833847
0.005, 0.0608007, 0.126574, 0.0633847
0.005, 0.0708007, -0.0534262, 0.0933847
0.005, 0.0808007, -0.0534262, 0.0833847
0.005, 0.0808007, 0.0265738, 0.0633847
0.005, 0.0808007, 0.0565738, 0.0733847
0.005, 0.0808007, 0.116574, 0.0533847
0.005, 0.0908007, 0.0765738, 0.0533847
0.005, 0.100801, -0.0134262, 0.0633847
0.005, 0.100801, 0.0665738, 0.0533847
0.005, 0.100801, 0.116574, 0.0333847
0.005, 0.110801, 0.0765738, 0.0433847
0.005, 0.120801, -0.0134262, 0.0633847
0.005, 0.120801, 0.0665738, 0.0433847
0.005, 0.140801, 0.00657382, 0.0533847
0.005, 0.0308007, -0.0534262, 0.0743847
0.005, 0.0508007, 0.0365738, 0.134385
0.005, 0.0108007, 0.0675738, 0.100385
0.005, 0.0208007, -0.0224262, 0.100385
0.005, 0.0308007, 0.00757382, 0.120385
0.005, 0.0408007, 0.00757382, 0.130385
0.005, 0.120801, -0.00242618, 0.0903847
0.005, 0.0408007, 0.0575738, 0.0913847
0.005, 0.0608007, -0.0424262, 0.0723847
0.005, 0.0808007, -0.0424262, 0.102385
0.005, 0.110801, -0.0324262, 0.0723847
0.005, 0.110801, 0.0475738, 0.112385
0.005, 0.120801, 0.0575738, 0.0423847
0.005, 0.000800676, 0.0375738, 0.0933847
0.005, 0.0508007, 0.127574, 0.0633847
0.005, 0.0908007, 0.0975738, 0.0433847
0.005, 0.100801, -0.0224262, 0.0633847
0.005, 0.130801, -0.00242618, 0.0833847
0.005, 0.0908007, -0.0524262, 0.0843847
0.005, 0.140801, -0.00242618, 0.0643847
0.005, 0.000800676, -0.00142618, 0.0803847
0.005, 0.0108007, -0.0314262, 0.0703847
0.005, 0.0208007, 0.0785738, 0.130385
0.005, 0.0308007, -0.0314262, 0.100385
0.005, 0.0308007, 0.0885738, 0.120385
0.005, 0.0508007, -0.0414262, 0.100385
0.005, 0.0508007, -0.0314262, 0.110385
0.005, 0.0908007, 0.0885738, 0.0403847
0.005, 0.0908007, 0.0885738, 0.0503847
0.005, 0.100801, -0.0414262, 0.0903847
0.005, 0.100801, -0.0314262, 0.0903847
0.005, 0.120801, -0.0114262, 0.0903847
0.005, 0.0308007, 0.0385738, 0.131385
0.005, 0.0308007, 0.0885738, 0.0913847
0.005, 0.0608007, 0.128574, 0.0523847
0.005, 0.120801, 0.0985738, 0.0323847
0.005, 0.0108007, 0.0485738, 0.0933847
0.005, 0.0708007, 0.0185738, 0.0633847
0.005, 0.0808007, 0.108574, 0.0533847
0.005, 0.0908007, 0.0185738, 0.0633847
0.005, 0.110801, 0.0385738, 0.0533847
0.005, 0.110801, 0.0685738, 0.0433847
0.005, 0.0308007, -0.0514262, 0.0843847
0.005, 0.000800676, 0.00957382, 0.0903847
0.005, 0.0108007, 0.00957382, 0.110385
0.005, 0.0208007, -0.0404262, 0.0803847
0.005, 0.0408007, -0.000426176, 0.120385
0.005, 0.0408007, 0.0695738, 0.0903847
0.005, 0.0508007, 0.119574, 0.0703847
0.005, 0.0808007, 0.0795738, 0.110385
0.005, 0.0808007, 0.149574, 0.0303847
0.005, 0.100801, 0.0195738, 0.110385
0.005, 0.100801, 0.0395738, 0.110385
0.005, 0.120801, -0.0204262, 0.0803847
0.005, 0.0108007, -0.0304262, 0.0813847
0.005, 0.0708007, -0.0504262, 0.101385
0.005, 0.0708007, 0.0995738, 0.0713847
0.005, 0.0708007, 0.149574, 0.0423847
0.005, 0.0908007, -0.0304262, 0.0623847
0.005, 0.140801, 0.0195738, 0.0423847
0.005, 0.0308007, -0.0304262, 0.0633847
0.005, 0.0508007, -0.0604262, 0.0833847
0.005, 0.120801, -0.000426176, 0.0533847
0.005, 0.130801, 0.00957382, 0.0933847
0.005, 0.0108007, 0.0295738, 0.0843847
0.005, 0.0208007, 0.0195738, 0.0843847
0.005, 0.0308007, 0.0295738, 0.0843847
0.005, 0.0408007, 0.0895738, 0.0943847
0.005, 0.0508007, 0.109574, 0.0743847
0.005, 0.0608007, -0.0104262, 0.0643847
0.005, 0.0608007, -0.000426176, 0.0643847
0.005, 0.0608007, 0.119574, 0.0643847
0.005, 0.0708007, -0.0404262, 0.0743847
0.005, 0.0708007, 0.00957382, 0.0643847
0.005, 0.0708007, 0.0395738, 0.0743847
0.005, 0.0708007, 0.0695738, 0.0843847
0.005, 0.0808007, -0.0504262, 0.0943847
0.005, 0.0808007, -0.0404262, 0.0743847
0.005, 0.0808007, 0.00957382, 0.0643847
0.005, 0.0808007, 0.0195738, 0.0643847
0.005, 0.0808007, 0.0495738, 0.0643847
0.005, 0.0808007, 0.0595738, 0.0643847
0.005, 0.0808007, 0.0695738, 0.0743847
0.005, 0.0808007, 0.0895738, 0.0543847
0.005, 0.0908007, -0.0104262, 0.0643847
0.005, 0.110801, 0.0595738, 0.0443847
0.005, 0.110801, 0.109574, 0.0343847
0.005, 0.130801, 0.0795738, 0.0343847
0.005, 0.0308007, 0.0805738, 0.130385
0.005, 0.0808007, 0.0405738, 0.120385
0.005, 0.0808007, 0.0805738, 0.0603847
0.005, 0.110801, -0.0194262, 0.100385
0.005, 0.0308007, 0.0505738, 0.0923847
0.005, 0.0808007, 0.100574, 0.0633847
0.005, 0.0908007, 0.130574, 0.0333847
0.005, 0.120801, -0.0294262, 0.0733847
0.005, 0.0208007, 0.0105738, 0.0743847
0.005, 0.0408007, -0.0394262, 0.104385
0.005, 0.0608007, -0.0594262, 0.0843847
0.005, 0.0608007, 0.110574, 0.0743847
0.005, 0.0908007, 0.0105738, 0.0643847
0.005, 0.110801, -0.0194262, 0.0643847
0.005, 0.110801, 0.0405738, 0.0443847
0.005, 0.130801, 0.000573824, 0.0543847
0.005, 0.0118007, 0.0265738, 0.110385
0.005, 0.0318007, 0.106574, 0.100385
0.005, 0.0818007, -0.0134262, 0.120385
0.005, 0.131801, 0.0565738, 0.0903847
0.005, 0.0818007, 0.0965738, 0.112385
0.005, 0.0518007, 0.136574, 0.0633847
0.005, 0.111801, 0.00657382, 0.0533847
0.005, 0.131801, 0.0365738, 0.0433847
0.005, 0.0718007, 0.0665738, 0.0743847
0.005, 0.0218007, 0.0475738, 0.0903847
0.005, 0.0718007, 0.0275738, 0.0623847
0.005, 0.131801, 0.0675738, 0.0323847
0.005, 0.0918007, 0.127574, 0.0833847
0.005, 0.0518007, 0.0275738, 0.134385
0.005, 0.0318007, 0.0685738, 0.0903847
0.005, 0.121801, -0.0214262, 0.0903847
0.005, 0.111801, 0.0985738, 0.0333847
0.005, 0.00180068, 0.0185738, 0.104385
0.005, 0.151801, 0.00957382, 0.0603847
0.005, 0.0518007, 0.0995738, 0.0823847
0.005, 0.00180068, 0.0495738, 0.113385
0.005, 0.0218007, 0.0695738, 0.0933847
0.005, 0.0418007, -0.000426176, 0.0543847
0.005, 0.0618007, 0.139574, 0.0543847
0.005, 0.101801, 0.0595738, 0.0543847
0.005, 0.111801, -0.0104262, 0.104385
0.005, 0.101801, 0.0905738, 0.102385
0.005, 0.111801, 0.0305738, 0.0533847
0.005, 0.0518007, 0.0405738, 0.0843847
0.005, 0.0718007, 0.000573824, 0.0643847
0.005, 0.111801, 0.0505738, 0.0443847
0.005, 0.0228007, 0.0165738, 0.120385
0.005, 0.0428007, 0.126574, 0.100385
0.005, 0.0328007, 0.106574, 0.0913847
0.005, 0.0528007, 0.0665738, 0.0933847
0.005, 0.142801, 0.0565738, 0.0333847
0.005, 0.0728007, 0.107574, 0.0633847
0.005, 0.0828007, 0.0975738, 0.0433847
0.005, 0.0928007, -0.00242618, 0.0633847
0.005, 0.112801, -0.00242618, 0.0533847
0.005, 0.0528007, 0.0885738, 0.0803847
0.005, 0.102801, 0.128574, 0.0203847
0.005, 0.112801, -0.0414262, 0.0803847
0.005, 0.00280068, 0.0185738, 0.111385
0.005, 0.0628007, 0.0585738, 0.0813847
0.005, 0.122801, 0.0485738, 0.0423847
0.005, 0.0728007, 0.158574, 0.0533847
0.005, 0.0428007, 0.0385738, 0.0943847
0.005, 0.0828007, 0.128574, 0.0443847
0.005, 0.0928007, 0.0685738, 0.0543847
0.005, 0.122801, 0.0385738, 0.0443847
0.005, 0.00280068, 0.0295738, 0.100385
0.005, 0.0828007, 0.0695738, 0.0613847
0.005, 0.0228007, 0.0795738, 0.0943847
0.005, 0.0428007, 0.119574, 0.0743847
0.005, 0.0928007, 0.139574, 0.0243847
0.005, 0.0528007, -0.0494262, 0.100385
0.005, 0.102801, 0.0705738, 0.110385
0.005, 0.0128007, -0.0394262, 0.0713847
0.005, 0.0328007, 0.0705738, 0.131385
0.005, 0.0728007, 0.150574, 0.0213847
0.005, 0.132801, 0.0205738, 0.0913847
0.005, 0.0928007, 0.140574, 0.0123847
0.005, 0.0128007, -0.0194262, 0.0943847
0.005, 0.00380068, 0.0465738, 0.100385
0.005, 0.0138007, 0.0165738, 0.110385
0.005, 0.0238007, 0.0365738, 0.120385
0.005, 0.0138007, 0.0765738, 0.121385
0.005, 0.0438007, 0.126574, 0.0913847
0.005, 0.0438007, 0.0565738, 0.132385
0.005, 0.103801, 0.0765738, 0.0433847
0.005, 0.113801, 0.0165738, 0.0533847
0.005, 0.0338007, -0.00342618, 0.0643847
0.005, 0.0838007, 0.0865738, 0.0643847
0.005, 0.103801, 0.0465738, 0.0543847
0.005, 0.133801, 0.0265738, 0.0443847
0.005, 0.0138007, -0.0124262, 0.100385
0.005, 0.113801, 0.0275738, 0.110385
0.005, 0.0838007, 0.147574, 0.0113847
0.005, 0.0338007, -0.00242618, 0.123385
0.005, 0.0938007, -0.0224262, 0.0643847
0.005, 0.0838007, -0.0314262, 0.110385
0.005, 0.123801, 0.0885738, 0.0313847
0.005, 0.0238007, -0.0514262, 0.0733847
0.005, 0.0438007, 0.0285738, 0.133385
0.005, 0.0638007, 0.0885738, 0.0843847
0.005, 0.103801, 0.129574, 0.0123847
0.005, 0.0138007, 0.0595738, 0.0933847
0.005, 0.00380068, -0.0104262, 0.0843847
0.005, 0.0538007, 0.0595738, 0.0943847
0.005, 0.0438007, -0.0494262, 0.0903847
0.005, 0.143801, 0.0605738, 0.0203847
0.005, 0.0338007, -0.0394262, 0.101385
0.005, 0.0438007, -0.00942618, 0.121385
0.005, 0.0738007, 0.0505738, 0.0713847
0.005, 0.143801, 0.000573824, 0.0713847
0.005, 0.00380068, 0.0105738, 0.104385
0.005, 0.0438007, 0.0805738, 0.0943847
0.005, 0.0738007, 0.130574, 0.0543847
0.005, 0.0348007, -0.0134262, 0.120385
0.005, 0.0648007, -0.0234262, 0.121385
0.005, 0.104801, 0.0665738, 0.0413847
0.005, 0.104801, 0.106574, 0.0323847
0.005, 0.00480068, -0.00342618, 0.0933847
0.005, 0.0248007, 0.0965738, 0.113385
0.005, 0.0748007, 0.0865738, 0.0733847
0.005, 0.0848007, 0.146574, 0.0233847
0.005, -0.00519932, 0.0265738, 0.0943847
0.005, 0.0148007, 0.0765738, 0.114385
0.005, 0.114801, -0.0324262, 0.0903847
0.005, 0.0448007, 0.117574, 0.114385
0.005, 0.0748007, 0.147574, 0.0743847
0.005, 0.144801, 0.0885738, 0.0213847
0.005, 0.0248007, -0.0314262, 0.103385
0.005, 0.0448007, 0.0995738, 0.0803847
0.005, 0.0248007, 0.0395738, 0.0943847
0.005, 0.0448007, -0.0504262, 0.0743847
0.005, 0.0848007, 0.0795738, 0.0543847
0.005, 0.0248007, 0.0505738, 0.130385
0.005, 0.0748007, 0.000573824, 0.120385
0.005, 0.124801, 0.0405738, 0.101385
0.005, 0.00480068, 0.0205738, 0.0943847
0.005, 0.00480068, 0.0405738, 0.104385
0.005, 0.0148007, -0.0294262, 0.0643847
0.005, 0.0148007, -0.0194262, 0.0743847
0.005, 0.0148007, -0.0194262, 0.0843847
0.005, 0.0148007, -0.00942618, 0.0843847
0.005, 0.0148007, -0.00942618, 0.0943847
0.005, 0.0148007, 0.000573824, 0.0843847
0.005, 0.0148007, 0.000573824, 0.0943847
0.005, 0.0148007, 0.000573824, 0.104385
0.005, 0.0148007, 0.0105738, 0.0843847
0.005, 0.0148007, 0.0105738, 0.0943847
0.005, 0.0148007, 0.0105738, 0.104385
0.005, 0.0148007, 0.0205738, 0.0943847
0.005, 0.0148007, 0.0205738, 0.104385
0.005, 0.0148007, 0.0305738, 0.0943847
0.005, 0.0148007, 0.0305738, 0.104385
0.005, 0.0148007, 0.0405738, 0.104385
0.005, 0.0148007, 0.0405738, 0.114385
0.005, 0.0148007, 0.0505738, 0.104385
0.005, 0.0148007, 0.0505738, 0.114385
0.005, 0.0148007, 0.0605738, 0.104385
0.005, 0.0148007, 0.0605738, 0.114385
0.005, 0.0248007, -0.0394262, 0.0743847
0.005, 0.0248007, -0.0294262, 0.0743847
0.005, 0.0248007, -0.0294262, 0.0843847
0.005, 0.0248007, -0.0294262, 0.0943847
0.005, 0.0248007, -0.0194262, 0.0743847
0.005, 0.0248007, -0.0194262, 0.0843847
0.005, 0.0248007, -0.0194262, 0.0943847
0.005, 0.0248007, -0.00942618, 0.0743847
0.005, 0.0248007, -0.00942618, 0.0843847
0.005, 0.0248007, -0.00942618, 0.0943847
0.005, 0.0248007, -0.00942618, 0.104385
